SAMPID,TISSUE
GTEX-1K9T9-1226-SM-EVR4R,Heart_Atrial_Appendage
GTEX-1K9T9-1326-SM-E6CJN,Artery_Aorta
GTEX-1K9T9-1426-SM-DIPFQ,Breast_Mammary_Tissue
GTEX-1K9T9-1526-SM-DIPFR,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1K9T9-1626-SM-DIPFS,Adipose_Visceral_Omentum
GTEX-1K9T9-1726-SM-CXZK1,Pancreas
GTEX-1K9T9-1826-SM-CXZK2,Kidney_Cortex
GTEX-1K9T9-2026-SM-CXZK3,Esophagus - Esophagus_Mucosa
GTEX-1K9T9-2426-SM-DHXKT,Ovary
GTEX-1K9T9-2526-SM-D3L9B,Uterus
GTEX-1K9T9-2726-SM-D4P3E,Small_Intestine_Terminal_Ileum
GTEX-1K9T9-2826-SM-D4P3F,Colon_Transverse
GTEX-1K9T9-2926-SM-E9TKD,Colon_Sigmoid
GTEX-1K9T9-5004-SM-AN48E,Muscle_Skeletal
GTEX-1K9T9-5010-SM-AN48G,Heart_Left_Ventricle
GTEX-1KAFJ-0003-SM-DE1KV,Whole_Blood
GTEX-1KAFJ-0003-SM-DJWYT,Whole_Blood
GTEX-1KAFJ-0006-SM-9WPO1,Whole_Blood
GTEX-1KAFJ-0126-SM-DIPEK,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KAFJ-0226-SM-DIPEL,Breast_Mammary_Tissue
GTEX-1KAFJ-0326-SM-DHXJG,Lung
GTEX-1KAFJ-0426-SM-DHXJH,Thyroid
GTEX-1KAFJ-0526-SM-DIPEM,Esophagus_Muscularis
GTEX-1KAFJ-0626-SM-D3L8X,Esophagus - Esophagus_Mucosa
GTEX-1KAFJ-0726-SM-CXZKF,Liver
GTEX-1KAFJ-0826-SM-CYPTF,Adipose_Visceral_Omentum
GTEX-1KAFJ-1026-SM-D4P2Z,Spleen
GTEX-1KAFJ-1226-SM-D4P46,Prostate
GTEX-1KAFJ-1726-SM-CY8IC,Esophagus_Gastroesophageal_Junction
GTEX-1KAFJ-2026-SM-CY8ID,Skin_Sun_Exposed_Lower_leg
GTEX-1KAFJ-2126-SM-CY8IE,Nerve_Tibial
GTEX-1KAFJ-2226-SM-D3L8Y,Artery_Tibial
GTEX-1KAFJ-2326-SM-D3L8Z,Muscle_Skeletal
GTEX-1KAFJ-2426-SM-D4P32,Adipose_Subcutaneous
GTEX-1KANA-0003-SM-DE1N5,Whole_Blood
GTEX-1KANA-0003-SM-DJWY3,Whole_Blood
GTEX-1KANA-0006-SM-9YFLB,Whole_Blood
GTEX-1KANA-0226-SM-DIPF8,Nerve_Tibial
GTEX-1KANA-0326-SM-CXKY8,Artery_Tibial
GTEX-1KANA-0426-SM-CXZKH,Esophagus_Gastroesophageal_Junction
GTEX-1KANA-0526-SM-DIPF9,Esophagus_Muscularis
GTEX-1KANA-0626-SM-D4P3I,Esophagus - Esophagus_Mucosa
GTEX-1KANA-0726-SM-D3L9I,Skin_Sun_Exposed_Lower_leg
GTEX-1KANA-0826-SM-D3L9J,Adipose_Subcutaneous
GTEX-1KANA-0926-SM-D3L9K,Muscle_Skeletal
GTEX-1KANA-1026-SM-D3L9L,Prostate
GTEX-1KANA-1126-SM-D3L9M,Stomach
GTEX-1KANA-1226-SM-DHXKE,Spleen
GTEX-1KANA-1326-SM-DIPFA,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KANA-1426-SM-CY8IF,Adipose_Visceral_Omentum
GTEX-1KANA-1526-SM-CXZKG,Pancreas
GTEX-1KANA-1626-SM-CXZL2,Testis
GTEX-1KANA-1726-SM-CY8IG,Colon_Sigmoid
GTEX-1KANA-1926-SM-DHXKF,Colon_Transverse
GTEX-1KANA-2026-SM-DIPFB,Breast_Mammary_Tissue
GTEX-1KANB-0003-SM-DE1KX,Whole_Blood
GTEX-1KANB-0003-SM-DJWWC,Whole_Blood
GTEX-1KANB-0006-SM-DIPE6,Whole_Blood
GTEX-1KANB-0011-R9b-SM-EZ6MO,Brain_Spinal_cord_cervical_c-1
GTEX-1KANB-0126-SM-E6CJT,Muscle_Skeletal
GTEX-1KANB-0326-SM-D4P3H,Nerve_Tibial
GTEX-1KANB-0526-SM-E6CJH,Skin_Sun_Exposed_Lower_leg
GTEX-1KANB-1026-SM-D3L9F,Lung
GTEX-1KANB-1126-SM-DHXJT,Heart_Atrial_Appendage
GTEX-1KANB-1526-SM-CXZK4,Colon_Transverse
GTEX-1KANB-1626-SM-CY8I5,Esophagus_Gastroesophageal_Junction
GTEX-1KANB-1826-SM-DHXJU,Esophagus - Esophagus_Mucosa
GTEX-1KANB-1926-SM-D3L9H,Esophagus_Muscularis
GTEX-1KANB-2026-SM-DIPEY,Prostate
GTEX-1KANB-2126-SM-DHXJV,Testis
GTEX-1KANB-2226-SM-DHXJW,Liver
GTEX-1KANB-2426-SM-EV7BE,Adipose_Visceral_Omentum
GTEX-1KANB-2626-SM-EV7BF,Adrenal_Gland
GTEX-1KANB-2826-SM-CY8I6,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KANB-3126-SM-D3L9G,Pituitary
GTEX-1KANB-3226-SM-D4P3G,Brain_Cerebellum
GTEX-1KANC-0004-SM-DE1KF,Whole_Blood
GTEX-1KANC-0004-SM-DJWYC,Whole_Blood
GTEX-1KANC-0006-SM-9YFL8,Whole_Blood
GTEX-1KANC-0226-SM-E9TIW,Heart_Atrial_Appendage
GTEX-1KANC-0326-SM-D3LA7,Artery_Aorta
GTEX-1KANC-0426-SM-CXZK5,Heart_Left_Ventricle
GTEX-1KANC-0526-SM-D4P3T,Adipose_Visceral_Omentum
GTEX-1KANC-0826-SM-D3LA8,Thyroid
GTEX-1KANC-0926-SM-D3LA9,Colon_Transverse
GTEX-1KANC-1026-SM-D3LAA,Ovary
GTEX-1KANC-1126-SM-CY8I7,Uterus
GTEX-1KANC-1226-SM-CYPT7,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KANC-1326-SM-CYPT8,Minor_Salivary_Gland
GTEX-1KANC-1426-SM-CYPT9,Breast_Mammary_Tissue
GTEX-1KANC-1526-SM-D3LAB,Skin_Sun_Exposed_Lower_leg
GTEX-1KANC-1626-SM-E6CIA,Muscle_Skeletal
GTEX-1KANC-1726-SM-E6CIB,Artery_Tibial
GTEX-1KANC-1826-SM-CYPTA,Nerve_Tibial
GTEX-1KD4Q-0002-SM-DE1NB,Whole_Blood
GTEX-1KD4Q-0002-SM-DJWYV,Whole_Blood
GTEX-1KD4Q-0006-SM-DIPEA,Whole_Blood
GTEX-1KD4Q-0011-R11b-SM-EXOIE,Brain_Cerebellar_Hemisphere
GTEX-1KD4Q-0011-R3b-SM-EXOID,Brain_Anterior_cingulate_cortex_BA24
GTEX-1KD4Q-0226-SM-E9TJ9,Skin_Sun_Exposed_Lower_leg
GTEX-1KD4Q-0326-SM-E9TJA,Muscle_Skeletal
GTEX-1KD4Q-0426-SM-E9TJB,Nerve_Tibial
GTEX-1KD4Q-0726-SM-DIPGE,Heart_Left_Ventricle
GTEX-1KD4Q-0926-SM-CXZKI,Lung
GTEX-1KD4Q-1026-SM-CXZKJ,Thyroid
GTEX-1KD4Q-1126-SM-CXZKK,Esophagus - Esophagus_Mucosa
GTEX-1KD4Q-1226-SM-DIPFU,Esophagus_Muscularis
GTEX-1KD4Q-1326-SM-D4P3J,Esophagus_Gastroesophageal_Junction
GTEX-1KD4Q-1426-SM-D4P3K,Adipose_Visceral_Omentum
GTEX-1KD4Q-1526-SM-D4P3L,Liver
GTEX-1KD4Q-1826-SM-DIPFV,Adrenal_Gland
GTEX-1KD4Q-2126-SM-EV7A6,Testis
GTEX-1KD4Q-2326-SM-D4P3M,Breast_Mammary_Tissue
GTEX-1KD4Q-2526-SM-CXZKL,Minor_Salivary_Gland
GTEX-1KD4Q-2926-SM-D3L9N,Brain_Cortex
GTEX-1KD4Q-3026-SM-EV7A7,Brain_Cerebellum
GTEX-1KD5A-0001-SM-DE1KI,Whole_Blood
GTEX-1KD5A-0001-SM-DJWXF,Whole_Blood
GTEX-1KD5A-0006-SM-DIPEB,Whole_Blood
GTEX-1KD5A-0126-SM-E9U54,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KD5A-0226-SM-D5OV3,Skin_Sun_Exposed_Lower_leg
GTEX-1KD5A-0326-SM-D5OVD,Adipose_Subcutaneous
GTEX-1KD5A-0426-SM-D4P3X,Thyroid
GTEX-1KD5A-0526-SM-E9U55,Nerve_Tibial
GTEX-1KD5A-0626-SM-DIPEN,Artery_Tibial
GTEX-1KD5A-0726-SM-DIPEO,Muscle_Skeletal
GTEX-1KD5A-0826-SM-DKPQ9,Artery_Aorta
GTEX-1KD5A-0926-SM-D4P3U,Heart_Atrial_Appendage
GTEX-1KD5A-1026-SM-CY8I8,Heart_Left_Ventricle
GTEX-1KD5A-1126-SM-CXZK6,Lung
GTEX-1KD5A-1226-SM-CXZK7,Liver
GTEX-1KD5A-1326-SM-CYPTB,Adipose_Visceral_Omentum
GTEX-1KD5A-1426-SM-D4P3V,Stomach
GTEX-1KD5A-1526-SM-D4P3W,Spleen
GTEX-1KD5A-1826-SM-DHXJI,Testis
GTEX-1KD5A-1926-SM-DKPQA,Breast_Mammary_Tissue
GTEX-1KD5A-2226-SM-EV79U,Minor_Salivary_Gland
GTEX-1KD5A-2526-SM-CXZK8,Pituitary
GTEX-1KWVE-0003-SM-DE1ID,Whole_Blood
GTEX-1KWVE-0003-SM-DJWWN,Whole_Blood
GTEX-1KWVE-0005-SM-CYPSE,Whole_Blood
GTEX-1KWVE-0005-SM-DIPE4,Whole_Blood
GTEX-1KWVE-0226-SM-E9TKK,Adipose_Visceral_Omentum
GTEX-1KWVE-0326-SM-EV7AF,Liver
GTEX-1KWVE-0426-SM-DHXJX,Lung
GTEX-1KWVE-0726-SM-D4P3O,Adrenal_Gland
GTEX-1KWVE-0826-SM-CXZKO,Kidney_Cortex
GTEX-1KWVE-0926-SM-CXZKP,Muscle_Skeletal
GTEX-1KWVE-1026-SM-D3L9O,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KWVE-1126-SM-DHXJY,Testis
GTEX-1KWVE-1226-SM-EV7AG,Prostate
GTEX-1KWVE-1326-SM-E6CJ1,Adipose_Subcutaneous
GTEX-1KWVE-1426-SM-E9TJO,Skin_Sun_Exposed_Lower_leg
GTEX-1KWVE-1526-SM-E6CJ2,Nerve_Tibial
GTEX-1KWVE-1626-SM-DKPPA,Artery_Tibial
GTEX-1KWVE-2126-SM-CXZKM,Pituitary
GTEX-1KWVE-2226-SM-CXZKN,Brain_Cerebellum
GTEX-1KWVE-2326-SM-D4P3N,Brain_Cortex
GTEX-1KXAM-0004-SM-DE1K5,Whole_Blood
GTEX-1KXAM-0004-SM-DJWX8,Whole_Blood
GTEX-1KXAM-0005-SM-DIPEC,Whole_Blood
GTEX-1KXAM-0226-SM-EV7AP,Pancreas
GTEX-1KXAM-0326-SM-EV7AQ,Adrenal_Gland
GTEX-1KXAM-0426-SM-DHXKG,Lung
GTEX-1KXAM-0526-SM-DKPQN,Adipose_Visceral_Omentum
GTEX-1KXAM-0626-SM-DHXKH,Esophagus_Muscularis
GTEX-1KXAM-0726-SM-E9U5I,Esophagus_Gastroesophageal_Junction
GTEX-1KXAM-0826-SM-CXZK9,Esophagus - Esophagus_Mucosa
GTEX-1KXAM-0926-SM-CXZKA,Stomach
GTEX-1KXAM-1026-SM-CY8IA,Breast_Mammary_Tissue
GTEX-1KXAM-1126-SM-E9TJU,Prostate
GTEX-1KXAM-1226-SM-E9TJV,Artery_Aorta
GTEX-1KXAM-1326-SM-E9TJW,Heart_Left_Ventricle
GTEX-1KXAM-1426-SM-D3LAC,Heart_Atrial_Appendage
GTEX-1KXAM-1526-SM-D4P3Y,Artery_Coronary
GTEX-1KXAM-1626-SM-D3LAD,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1KXAM-1726-SM-D3LAE,Thyroid
GTEX-1KXAM-1826-SM-D3LAF,Testis
GTEX-1KXAM-1926-SM-D3LAG,Colon_Sigmoid
GTEX-1KXAM-2026-SM-DHXKI,Small_Intestine_Terminal_Ileum
GTEX-1KXAM-2126-SM-CY8I9,Colon_Transverse
GTEX-1KXAM-2226-SM-CYPTC,Skin_Sun_Exposed_Lower_leg
GTEX-1KXAM-2326-SM-CYPTD,Adipose_Subcutaneous
GTEX-1KXAM-2426-SM-DIPFC,Muscle_Skeletal
GTEX-1KXAM-2526-SM-DIPFD,Nerve_Tibial
GTEX-1KXAM-5013-SM-AN492,Heart_Left_Ventricle
GTEX-1KXAM-5019-SM-AN493,Muscle_Skeletal
GTEX-1L5NE-0002-SM-DE1ND,Whole_Blood
GTEX-1L5NE-0002-SM-DJWXX,Whole_Blood
GTEX-1L5NE-0005-SM-DIPEG,Whole_Blood
GTEX-1L5NE-0326-SM-E6CIC,Artery_Aorta
GTEX-1L5NE-0426-SM-E9TIX,Heart_Left_Ventricle
GTEX-1L5NE-0526-SM-DIPG5,Heart_Atrial_Appendage
GTEX-1L5NE-0726-SM-CXZKQ,Lung
GTEX-1L5NE-0826-SM-DHXKU,Pancreas
GTEX-1L5NE-0926-SM-D4P3P,Spleen
GTEX-1L5NE-1026-SM-D3LAP,Prostate
GTEX-1L5NE-1126-SM-D3L9P,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1L5NE-1226-SM-D3L9Q,Esophagus_Gastroesophageal_Junction
GTEX-1L5NE-1326-SM-CY8II,Esophagus_Muscularis
GTEX-1L5NE-1426-SM-DHXKV,Esophagus - Esophagus_Mucosa
GTEX-1L5NE-1526-SM-DIPFW,Stomach
GTEX-1L5NE-1626-SM-DHXKW,Testis
GTEX-1L5NE-1726-SM-DHXKX,Adipose_Visceral_Omentum
GTEX-1L5NE-1826-SM-EV79T,Small_Intestine_Terminal_Ileum
GTEX-1L5NE-1926-SM-D3L9R,Colon_Sigmoid
GTEX-1L5NE-2026-SM-CXZKR,Colon_Transverse
GTEX-1L5NE-2126-SM-CY8IH,Breast_Mammary_Tissue
GTEX-1L5NE-2226-SM-CXZKS,Muscle_Skeletal
GTEX-1L5NE-2426-SM-E6CID,Nerve_Tibial
GTEX-1L5NE-2526-SM-E6CIE,Skin_Sun_Exposed_Lower_leg
GTEX-1L5NE-2626-SM-E9U6P,Adipose_Subcutaneous
GTEX-1L5NE-5001-SM-AN48J,Heart_Left_Ventricle
GTEX-1L5NE-5016-SM-AN48K,Muscle_Skeletal
GTEX-1LB8K-0003-SM-DE1NH,Whole_Blood
GTEX-1LB8K-0003-SM-DJWWI,Whole_Blood
GTEX-1LB8K-0005-SM-DIPED,Whole_Blood
GTEX-1LB8K-0011-R1b-SM-EZ6MV,Brain_Hippocampus
GTEX-1LB8K-0011-R2a-SM-EZ6MQ,Brain_Substantia_nigra
GTEX-1LB8K-0011-R6a-SM-EXURT,Brain_Nucleus_accumbens_basal_ganglia
GTEX-1LB8K-0011-R9a-SM-EZ6MP,Brain_Spinal_cord_cervical_c-1
GTEX-1LB8K-0126-SM-EVYCN,Muscle_Skeletal
GTEX-1LB8K-0226-SM-EWRNW,Skin_Sun_Exposed_Lower_leg
GTEX-1LB8K-0326-SM-E9TJC,Adipose_Subcutaneous
GTEX-1LB8K-0426-SM-EWRNX,Artery_Tibial
GTEX-1LB8K-0526-SM-E6CIT,Nerve_Tibial
GTEX-1LB8K-0626-SM-D4P3Z,Thyroid
GTEX-1LB8K-0726-SM-D5OV2,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1LB8K-0826-SM-D4P41,Lung
GTEX-1LB8K-0926-SM-D4P42,Heart_Atrial_Appendage
GTEX-1LB8K-1026-SM-DHXJJ,Heart_Left_Ventricle
GTEX-1LB8K-1126-SM-DIPEP,Artery_Aorta
GTEX-1LB8K-1326-SM-CXZKB,Esophagus - Esophagus_Mucosa
GTEX-1LB8K-1426-SM-DHXJK,Esophagus_Muscularis
GTEX-1LB8K-1526-SM-E9U58,Esophagus_Gastroesophageal_Junction
GTEX-1LB8K-2326-SM-DHXJL,Testis
GTEX-1LB8K-2526-SM-DIPEQ,Colon_Sigmoid
GTEX-1LB8K-2926-SM-EVR4X,Pituitary
GTEX-1LB8K-3126-SM-E9U57,Brain_Cortex
GTEX-1LBAC-0004-SM-DE1KR,Whole_Blood
GTEX-1LBAC-0004-SM-DJWYD,Whole_Blood
GTEX-1LBAC-0005-SM-DIPEE,Whole_Blood
GTEX-1LBAC-0126-SM-DIPEZ,Skin_Sun_Exposed_Lower_leg
GTEX-1LBAC-0226-SM-DHXJZ,Adipose_Subcutaneous
GTEX-1LBAC-0326-SM-DIPF1,Muscle_Skeletal
GTEX-1LBAC-0426-SM-DKPQJ,Nerve_Tibial
GTEX-1LBAC-0526-SM-D3L9S,Artery_Tibial
GTEX-1LBAC-0626-SM-D3L9T,Minor_Salivary_Gland
GTEX-1LBAC-0726-SM-D3L9U,Thyroid
GTEX-1LBAC-0826-SM-CY8IJ,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1LBAC-0926-SM-CXKY9,Breast_Mammary_Tissue
GTEX-1LBAC-1026-SM-CXKYA,Adipose_Visceral_Omentum
GTEX-1LBAC-1126-SM-D3L9V,Esophagus_Gastroesophageal_Junction
GTEX-1LBAC-1226-SM-DHXK1,Esophagus - Esophagus_Mucosa
GTEX-1LBAC-1426-SM-CXZKT,Stomach
GTEX-1LBAC-1526-SM-CXZKU,Small_Intestine_Terminal_Ileum
GTEX-1LBAC-1626-SM-CXZKV,Colon_Transverse
GTEX-1LBAC-1726-SM-D3L9W,Colon_Sigmoid
GTEX-1LBAC-1826-SM-D3L9X,Testis
GTEX-1LBAC-1926-SM-DHXK2,Prostate
GTEX-1LC46-0001-SM-DE1K7,Whole_Blood
GTEX-1LC46-0001-SM-DJWX9,Whole_Blood
GTEX-1LC46-5001-SM-AN495,Heart_Left_Ventricle
GTEX-1LC46-5004-SM-AN494,Lung
GTEX-1LC46-5019-SM-AN497,Muscle_Skeletal
GTEX-1LC47-0002-SM-DE1NI,Whole_Blood
GTEX-1LC47-0002-SM-DJWWJ,Whole_Blood
GTEX-1LC47-0005-SM-COH2J,Whole_Blood
GTEX-1LC47-0011-R10b-SM-EYYWE,Brain_Frontal_Cortex_BA9
GTEX-1LC47-0011-R6b-SM-EZ6MI,Brain_Nucleus_accumbens_basal_ganglia
GTEX-1LC47-0326-SM-E9TJP,Skin_Sun_Exposed_Lower_leg
GTEX-1LC47-0526-SM-DKPQO,Nerve_Tibial
GTEX-1LC47-0626-SM-DIPFE,Muscle_Skeletal
GTEX-1LC47-1026-SM-D3LAH,Heart_Left_Ventricle
GTEX-1LC47-1126-SM-D4P43,Lung
GTEX-1LC47-1226-SM-D4P44,Breast_Mammary_Tissue
GTEX-1LC47-1526-SM-CY8IB,Adipose_Visceral_Omentum
GTEX-1LC47-1926-SM-DHXKJ,Esophagus_Muscularis
GTEX-1LC47-2026-SM-EV7AH,Esophagus_Gastroesophageal_Junction
GTEX-1LC47-2426-SM-DHXKK,Minor_Salivary_Gland
GTEX-1LC47-2926-SM-CXZKC,Brain_Cortex
GTEX-1LG7Y-0001-SM-DE1KH,Whole_Blood
GTEX-1LG7Y-0001-SM-DJWYK,Whole_Blood
GTEX-1LG7Y-0005-SM-DKPQ7,Whole_Blood
GTEX-1LG7Y-0011-R11a-SM-EXOIH,Brain_Cerebellar_Hemisphere
GTEX-1LG7Y-0011-R1a-SM-EYYWV,Brain_Hippocampus
GTEX-1LG7Y-0011-R5a-SM-EZ6MU,Brain_Caudate_basal_ganglia
GTEX-1LG7Y-0126-SM-E6CJ8,Muscle_Skeletal
GTEX-1LG7Y-0226-SM-E9U5J,Nerve_Tibial
GTEX-1LG7Y-0326-SM-EYYWL,Artery_Tibial
GTEX-1LG7Y-0426-SM-DKPQB,Adipose_Subcutaneous
GTEX-1LG7Y-0526-SM-DKPQC,Skin_Sun_Exposed_Lower_leg
GTEX-1LG7Y-0626-SM-DHXJM,Thyroid
GTEX-1LG7Y-0826-SM-E9TJX,Lung
GTEX-1LG7Y-1126-SM-CYPTE,Adipose_Visceral_Omentum
GTEX-1LG7Y-1226-SM-CXZKD,Heart_Left_Ventricle
GTEX-1LG7Y-1326-SM-D4P45,Artery_Aorta
GTEX-1LG7Y-1426-SM-D4P31,Heart_Atrial_Appendage
GTEX-1LG7Y-1626-SM-D4P24,Esophagus_Gastroesophageal_Junction
GTEX-1LG7Y-1726-SM-EV7AR,Esophagus - Esophagus_Mucosa
GTEX-1LG7Y-2126-SM-DIPER,Colon_Transverse
GTEX-1LG7Y-2226-SM-E9U5K,Colon_Sigmoid
GTEX-1LG7Y-2326-SM-EVR56,Testis
GTEX-1LG7Y-2426-SM-EVR57,Prostate
GTEX-1LG7Y-2526-SM-EWRO7,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1LG7Y-2726-SM-D5OVW,Kidney_Cortex
GTEX-1LG7Y-2926-SM-CXZKE,Pituitary
GTEX-1LG7Y-3026-SM-D5OVI,Brain_Cortex
GTEX-1LG7Y-3126-SM-EV7AS,Brain_Cerebellum
GTEX-1LG7Z-0002-SM-DE1KD,Whole_Blood
GTEX-1LG7Z-0002-SM-DJWY1,Whole_Blood
GTEX-1LG7Z-0005-SM-DKPQ6,Whole_Blood
GTEX-1LG7Z-0126-SM-EV79V,Spleen
GTEX-1LG7Z-0226-SM-E6CIG,Adipose_Visceral_Omentum
GTEX-1LG7Z-0326-SM-DHXK3,Pancreas
GTEX-1LG7Z-0426-SM-D4P47,Adrenal_Gland
GTEX-1LG7Z-0526-SM-D4P3Q,Thyroid
GTEX-1LG7Z-0626-SM-D3LA2,Artery_Aorta
GTEX-1LG7Z-0726-SM-CXKYD,Breast_Mammary_Tissue
GTEX-1LG7Z-0826-SM-CXKYN,Prostate
GTEX-1LG7Z-0926-SM-CXKYK,Esophagus - Esophagus_Mucosa
GTEX-1LG7Z-1026-SM-D3LA3,Esophagus_Muscularis
GTEX-1LG7Z-1126-SM-DIPF2,Esophagus_Gastroesophageal_Junction
GTEX-1LG7Z-1226-SM-DHXK4,Stomach
GTEX-1LG7Z-1326-SM-DIPF3,Colon_Sigmoid
GTEX-1LG7Z-1426-SM-CXKYV,Colon_Transverse
GTEX-1LG7Z-1626-SM-CXKYR,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1LG7Z-1726-SM-D3LA4,Skin_Sun_Exposed_Lower_leg
GTEX-1LG7Z-1826-SM-D4P3R,Nerve_Tibial
GTEX-1LG7Z-1926-SM-DLHBO,Artery_Tibial
GTEX-1LG7Z-2026-SM-DLHBP,Adipose_Subcutaneous
GTEX-1LG7Z-2126-SM-CXKYU,Muscle_Skeletal
GTEX-1LGOU-0003-SM-DE1KS,Whole_Blood
GTEX-1LGOU-0003-SM-DJWYI,Whole_Blood
GTEX-1LGOU-0005-SM-DKPPW,Whole_Blood
GTEX-1LGOU-0126-SM-EV79W,Thyroid
GTEX-1LGOU-0326-SM-D3LAM,Heart_Atrial_Appendage
GTEX-1LGOU-0426-SM-D3L8O,Artery_Coronary
GTEX-1LGOU-0526-SM-D3LAO,Esophagus - Esophagus_Mucosa
GTEX-1LGOU-0626-SM-D3L8F,Esophagus_Muscularis
GTEX-1LGOU-0726-SM-E9TIY,Heart_Left_Ventricle
GTEX-1LGOU-0826-SM-DHXKL,Adipose_Visceral_Omentum
GTEX-1LGOU-0926-SM-DIPFT,Esophagus_Gastroesophageal_Junction
GTEX-1LGOU-1026-SM-DHXL4,Ovary
GTEX-1LGOU-1126-SM-D3LAI,Vagina
GTEX-1LGOU-1226-SM-D3L8L,Uterus
GTEX-1LGOU-1326-SM-D3L8M,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1LGOU-1426-SM-D3L8N,Small_Intestine_Terminal_Ileum
GTEX-1LGOU-1526-SM-D3LAJ,Stomach
GTEX-1LGOU-1626-SM-D3LAK,Colon_Transverse
GTEX-1LGOU-1726-SM-D3L8P,Colon_Sigmoid
GTEX-1LGOU-1826-SM-D3LAL,Nerve_Tibial
GTEX-1LGOU-1926-SM-DKPQP,Artery_Tibial
GTEX-1LGOU-2026-SM-DIPFF,Skin_Sun_Exposed_Lower_leg
GTEX-1LGOU-2126-SM-DIPFG,Muscle_Skeletal
GTEX-1LGOU-2226-SM-E9U56,Adipose_Subcutaneous
GTEX-1LGOU-5007-SM-AN49H,Heart_Left_Ventricle
GTEX-1LGOU-5013-SM-AN49I,Muscle_Skeletal
GTEX-1LGRB-0003-SM-ANILR,Whole_Blood
GTEX-1LGRB-0003-SM-AYROG,Whole_Blood
GTEX-1LGRB-0003-SM-DE1N8,Whole_Blood
GTEX-1LGRB-0006-SM-DKPPB,Whole_Blood
GTEX-1LGRB-0126-SM-CNNR6,Spleen
GTEX-1LGRB-0226-SM-CNPQK,Lung
GTEX-1LGRB-0326-SM-CNPQC,Adrenal_Gland
GTEX-1LGRB-0426-SM-CNNRD,Pancreas
GTEX-1LGRB-0526-SM-COH3A,Adipose_Visceral_Omentum
GTEX-1LGRB-0626-SM-CNNQH,Liver
GTEX-1LGRB-0726-SM-COH3B,Artery_Aorta
GTEX-1LGRB-0826-SM-COH3J,Artery_Coronary
GTEX-1LGRB-0926-SM-COH3K,Skin_Not_Sun_Exposed_Suprapubic
GTEX-1LGRB-1026-SM-CNPQD,Heart_Atrial_Appendage
GTEX-1LGRB-1126-SM-CNPP2,Heart_Left_Ventricle
GTEX-1LGRB-1226-SM-CNNPS,Thyroid
GTEX-1LGRB-1426-SM-CNNPT,Colon_Transverse
GTEX-1LGRB-1526-SM-COH4I,Esophagus_Gastroesophageal_Junction
GTEX-1LGRB-1626-SM-CNNR7,Esophagus - Esophagus_Mucosa
GTEX-1LGRB-1726-SM-CNNRA,Stomach
GTEX-1LGRB-1826-SM-CNPQL,Breast_Mammary_Tissue
GTEX-1LGRB-2026-SM-COH47,Colon_Sigmoid
GTEX-1LGRB-2126-SM-COH48,Vagina
GTEX-1LGRB-2226-SM-CNNQI,Uterus
GTEX-1LGRB-2326-SM-CNNPU,Ovary
GTEX-1LGRB-2426-SM-CNPP3,Adipose_Subcutaneous
GTEX-1LGRB-2526-SM-CNPPQ,Skin_Sun_Exposed_Lower_leg
GTEX-1LGRB-2626-SM-CNPPR,Muscle_Skeletal
GTEX-1LGRB-2726-SM-COH45,Artery_Tibial
GTEX-1LGRB-2826-SM-COH46,Nerve_Tibial
GTEX-1LH75-0006-SM-CXZIP,Whole_Blood
GTEX-1LH75-0011-R2b-SM-EYYWQ,Brain_Substantia_nigra
GTEX-1LH75-0011-R6a-SM-EXURS,Brain_Nucleus_accumbens_basal_ganglia
GTEX-1LH75-0011-R7a-SM-EXOIF,Brain_Putamen_basal_ganglia
GTEX-1LH75-0426-SM-E9TJF,Heart_Left_Ventricle
GTEX-1LH75-0526-SM-DIPG2,Heart_Atrial_Appendage
GTEX-1LH75-0626-SM-DIPG3,Thyroid
GTEX-1LH75-0626-SM-DKTRU,Thyroid
GTEX-1LH75-0626-SM-DLT2J,Thyroid
GTEX-1LH75-0726-SM-DIPG4,Esophagus - Esophagus_Mucosa
GTEX-1LH75-0926-SM-EAZ5C,Liver
GTEX-1LH75-1026-SM-EWROK,Adipose_Visceral_Omentum
GTEX-1LH75-1626-SM-EWROL,Uterus
GTEX-1LH75-1726-SM-DHXKZ,Vagina
GTEX-1LH75-1926-SM-DIPGD,Small_Intestine_Terminal_Ileum
GTEX-1LH75-2026-SM-EVR5E,Esophagus_Gastroesophageal_Junction
GTEX-1LH75-2126-SM-EVR5F,Colon_Transverse
GTEX-1LH75-2326-SM-E6CIV,Nerve_Tibial
GTEX-1LH75-2426-SM-E9TJE,Skin_Sun_Exposed_Lower_leg
